10:18:06.703,10,18,06,37086,aglawand,WriteTestCases,6604251220410368-5629499534213120,moveElement,09:28
12:21:23.327,12,21,23,44483,hosubl,Review,4762813788585984-5724160613416960,"Test if command string is ""RECTANGLE"" return TRUE",00:15
12:21:35.162,12,21,35,44495,hosubl,Review,4732853707341824-5724160613416960,"Test if command string is """" (empty string) return TRUE",00:12
12:21:41.188,12,21,41,44501,francesco.paduano91,WriteTestCases,6559197281910784-5657382461898752,getSecondEssentialPosition,02:03
12:21:47.046,12,21,47,44507,ejshin1,Review,6604251220410368-5738600293466112,moveElement,00:39
12:22:09.314,12,22,09,44529,vijay.0288,WriteTest,6600717804503040-5668600916475904,Test if command string is not of type String; return TRUE,03:01
12:22:21.764,12,22,21,44541,hosubl,WriteFunction,6604251220410368-6287110566838272,moveElement,00:31
12:23:24.494,12,23,24,44604,joaohenrique.jhsp,WriteTest,4828464645406720-5668600916475904,"Test is command string is ""LINE"" return TRUE",07:33
12:23:49.304,12,23,49,44629,hosubl,Review,4828464645406720-5741031244955648,"Test is command string is ""LINE"" return TRUE",00:11
12:24:10.328,12,24,10,44650,vijay.0288,Review,6604251220410368-6270652252160000,moveElement,01:45
12:26:06.740,12,26,06,44766,ejshin1,Review,6559197281910784-5178081291534336,getSecondEssentialPosition,04:19
12:26:43.604,12,26,43,44803,vijay.0288,WriteTestCases,6559197281910784-5733935958982656,getSecondEssentialPosition,00:32
12:27:41.347,12,27,41,44861,charig,DebugTestFailure,6528006960971776-5122315436163072,createElement,07:53
12:27:52.107,12,27,52,44872,hosubl,Review,6559197281910784-5170986005561344,getSecondEssentialPosition,01:00
12:27:52.660,12,27,52,44872,aglawand,WriteFunctionDescription,6535090704220160-5685265389584384,isValidElement,06:51
12:28:40.283,12,28,40,44920,aglawand,WriteTest,5792495153709056-5629499534213120,Test with a Line should return the second point,00:32
12:28:53.342,12,28,53,44933,francesco.paduano91,Review,6600717804503040-5066549580791808,Test if command string is not of type String; return TRUE,06:40
12:28:55.095,12,28,55,44935,vijay.0288,Review,6528006960971776-5130467284090880,createElement,01:11
12:28:57.600,12,28,57,44937,aglawand,WriteTest,4705503355600896-5629499534213120,Test with a Rectangle should return the fourth point,00:17
12:29:24.568,12,29,24,44964,vijay.0288,WriteTest,6581332201177088-5629499534213120,test with freeHand element,00:29
12:29:29.750,12,29,29,44969,hosubl,Review,4825824448479232-5707702298738688,renderDrawing,01:37
12:29:30.083,12,29,30,44970,ejshin1,Review,6535090704220160-5105650963054592,isValidElement,01:22
12:29:41.720,12,29,41,44981,francesco.paduano91,Review,5792495153709056-5707702298738688,Test with a Line should return the second point,00:48
12:29:46.593,12,29,46,44986,aglawand,WriteTest,6600717804503040-5741031244955648,Test if command string is not of type String; return TRUE,00:49
12:29:57.794,12,29,57,44997,charig,WriteTest,6345514069000192-5629499534213120,Test with invalid element,02:01
12:30:03.598,12,30,03,45003,hosubl,Review,6581332201177088-5707702298738688,test with freeHand element,00:34
12:30:27.938,12,30,27,45027,hosubl,Review,6345514069000192-5707702298738688,Test with invalid element,00:24
12:30:59.088,12,30,59,45059,vijay.0288,Review,4705503355600896-5707702298738688,Test with a Rectangle should return the fourth point,01:35
12:31:05.611,12,31,05,45065,ejshin1,WriteTest,5935575278288896-5649050225344512,Test that if the parameters are not invalid the id and type of the function are always equal to the parameters,01:35
12:31:10.860,12,31,10,45070,charig,Review,6600717804503040-5178081291534336,Test if command string is not of type String; return TRUE,01:13
12:31:41.987,12,31,41,45101,francesco.paduano91,WriteCall,4825824448479232-5717271485874176,renderDrawing,02:00
12:32:36.278,12,32,36,45156,charig,Review,4825824448479232-5676830073815040,renderDrawing,00:39
12:32:55.181,12,32,55,45175,aglawand,DebugTestFailure,5474817897660416-5676830073815040,isInvalidCommand,03:09
12:33:52.642,12,33,52,45232,vijay.0288,Review,5935575278288896-5724160613416960,Test that if the parameters are not invalid the id and type of the function are always equal to the parameters,02:08
12:34:12.425,12,34,12,45252,francesco.paduano91,WriteTestCases,6535090704220160-5122315436163072,isValidElement,01:29
12:34:48.937,12,34,48,45288,francesco.paduano91,DebugTestFailure,6559197281910784-5693417237512192,getSecondEssentialPosition,00:21
12:34:51.851,12,34,51,45291,aglawand,WriteTest,5935575278288896-5685265389584384,Test that if the parameters are not invalid the id and type of the function are always equal to the parameters,00:56
12:35:01.096,12,35,01,45301,hosubl,Review,6535090704220160-5757334940811264,isValidElement,00:43
12:35:16.293,12,35,16,45316,francesco.paduano91,DebugTestFailure,6559197281910784-5066549580791808,getSecondEssentialPosition,00:12
12:35:33.675,12,35,33,45333,francesco.paduano91,WriteTest,5888713695428608-5629499534213120,Test if the function return false when anElement is null,00:17
12:35:37.413,12,35,37,45337,aglawand,WriteTest,5822455234953216-5629499534213120,Test if the function returns true when the element is correctly well-formed,00:30
12:35:41.939,12,35,41,45341,hosubl,Review,5935575278288896-5757334940811264,Test that if the parameters are not invalid the id and type of the function are always equal to the parameters,00:40
12:35:48.117,12,35,48,45348,vijay.0288,Review,5474817897660416-5750085036015616,isInvalidCommand,01:56
12:36:01.277,12,36,01,45361,aglawand,Review,5888713695428608-5707702298738688,Test if the function return false when anElement is null,00:24
12:36:05.949,12,36,05,45365,hosubl,Review,5822455234953216-5707702298738688,Test if the function returns true when the element is correctly well-formed,00:24
12:36:16.821,12,36,16,45376,francesco.paduano91,WriteTest,5388774401900544-5629499534213120,Test if the function return false when anElement has no vertices,00:43
12:36:17.699,12,36,17,45377,aglawand,WriteTest,4766237414391808-5668600916475904,"Test if command string is ""move"" return TRUE",00:16
12:36:32.667,12,36,32,45392,aglawand,Review,5388774401900544-5707702298738688,Test if the function return false when anElement has no vertices,00:15
12:36:37.539,12,36,37,45397,ejshin1,WriteFunction,4825824448479232-5750085036015616,renderDrawing,04:00
12:36:45.311,12,36,45,45405,hosubl,Review,4766237414391808-5741031244955648,"Test if command string is ""move"" return TRUE",00:24
12:37:37.184,12,37,37,45457,francesco.paduano91,WriteTestCases,6535090704220160-5639274879778816,isValidElement,01:21
12:38:11.927,12,38,11,45491,aglawand,Review,6535090704220160-5717271485874176,isValidElement,00:32
12:38:21.849,12,38,21,45501,ejshin1,WriteFunction,6604251220410368-5137785908363264,moveElement,01:13
12:38:42.590,12,38,42,45522,aglawand,Review,6604251220410368-6329415994703872,moveElement,00:15
12:38:53.306,12,38,53,45533,joaohenrique.jhsp,Review,4825824448479232-5187135082594304,renderDrawing,02:13
12:39:28.529,12,39,28,45568,hosubl,WriteFunction,6604251220410368-5094432508477440,moveElement,00:39
12:40:38.699,12,40,38,45638,francesco.paduano91,DebugTestFailure,6528006960971776-5653164804014080,createElement,03:01
12:40:57.194,12,40,57,45657,vijay.0288,DebugTestFailure,5474817897660416-5657382461898752,isInvalidCommand,04:54
12:41:20.638,12,41,20,45680,joaohenrique.jhsp,Review,6604251220410368-6303981198376960,moveElement,01:39
12:41:36.892,12,41,36,45696,aglawand,Review,5474817897660416-5144752345317376,isInvalidCommand,00:32
12:41:43.394,12,41,43,45703,charig,WriteFunction,6535090704220160-6248215343005696,isValidElement,08:35
12:41:46.432,12,41,46,45706,ejshin1,WriteFunction,4825824448479232-5657382461898752,renderDrawing,01:30
12:42:19.213,12,42,19,45739,charig,WriteTest,6283555407659008-5668600916475904,"Test if command string is ""freehand"" return TRUE",00:36
12:42:29.256,12,42,29,45749,vijay.0288,DebugTestFailure,5474817897660416-5733935958982656,isInvalidCommand,00:46
12:42:31.012,12,42,31,45751,ejshin1,Review,6535090704220160-5676830073815040,isValidElement,00:45
12:42:39.748,12,42,39,45759,hosubl,Review,6528006960971776-5076324926357504,createElement,01:55
12:42:50.881,12,42,50,45770,vijay.0288,Review,6283555407659008-5066549580791808,"Test if command string is ""freehand"" return TRUE",00:21
12:43:17.156,12,43,17,45797,joaohenrique.jhsp,Review,4825824448479232-5733935958982656,renderDrawing,01:26
12:43:18.237,12,43,18,45798,aglawand,WriteFunction,6604251220410368-5653164804014080,moveElement,01:07
12:43:38.498,12,43,38,45818,ejshin1,WriteTest,4774663871791104-5105650963054592,Test that if type is rectangle the return value has 4 vertices with the corresponding values each,00:52
12:43:40.104,12,43,40,45820,hosubl,WriteFunction,6535090704220160-5750085036015616,isValidElement,01:01
12:43:46.191,12,43,46,45826,francesco.paduano91,WriteTest,5935575278288896-5639274879778816,Test that if the parameters are not invalid the id and type of the function are always equal to the parameters,01:00
12:44:00.716,12,44,00,45840,aglawand,WriteFunction,4825824448479232-5113880120393728,renderDrawing,00:42
12:44:13.588,12,44,13,45853,ejshin1,Review,6535090704220160-5144752345317376,isValidElement,00:35
12:44:25.236,12,44,25,45865,joaohenrique.jhsp,Review,6604251220410368-5718998062727168,moveElement,00:53
12:44:33.340,12,44,33,45873,francesco.paduano91,Review,4774663871791104-5741031244955648,Test that if type is rectangle the return value has 4 vertices with the corresponding values each,00:47
12:45:27.588,12,45,27,45927,hosubl,Review,4825824448479232-5170986005561344,renderDrawing,01:17
12:45:45.402,12,45,45,45945,vijay.0288,Review,5935575278288896-5717271485874176,Test that if the parameters are not invalid the id and type of the function are always equal to the parameters,01:53
12:45:51.411,12,45,51,45951,charig,DebugTestFailure,6528006960971776-5137785908363264,createElement,03:01
12:46:26.516,12,46,26,45986,hosubl,Review,4825824448479232-5707702298738688,renderDrawing,00:59
12:46:42.272,12,46,42,46002,charig,WriteTest,5935575278288896-5676830073815040,Test that if the parameters are not invalid the id and type of the function are always equal to the parameters,00:51
12:46:47.190,12,46,47,46007,aglawand,WriteFunction,6535090704220160-5066549580791808,isValidElement,02:31
12:48:03.336,12,48,03,46083,ejshin1,DebugTestFailure,6604251220410368-5950075893186560,moveElement,03:35
12:48:34.542,12,48,34,46114,francesco.paduano91,Review,6535090704220160-5657382461898752,isValidElement,01:45
12:48:37.603,12,48,37,46117,vijay.0288,Review,5935575278288896-5750085036015616,Test that if the parameters are not invalid the id and type of the function are always equal to the parameters,01:50
12:48:45.395,12,48,45,46125,joaohenrique.jhsp,Review,6528006960971776-5113880120393728,createElement,02:46
12:49:06.315,12,49,06,46146,hosubl,WriteTest,5935575278288896-5657382461898752,Test that if the parameters are not invalid the id and type of the function are always equal to the parameters,00:22
12:49:44.746,12,49,44,46184,charig,Review,5935575278288896-5094432508477440,Test that if the parameters are not invalid the id and type of the function are always equal to the parameters,00:29
12:50:04.507,12,50,04,46204,aglawand,DebugTestFailure,6528006960971776-5718998062727168,createElement,01:15
12:50:08.060,12,50,08,46208,ejshin1,WriteTest,6505883315994624-5668600916475904,Test that if type is Freehand the return value has exactly the same vertices as prevElement,01:19
12:50:27.650,12,50,27,46227,hosubl,Review,6505883315994624-5741031244955648,Test that if type is Freehand the return value has exactly the same vertices as prevElement,00:19
12:50:34.888,12,50,34,46234,vijay.0288,WriteFunction,6535090704220160-5161210659995648,isValidElement,01:57
12:51:30.046,12,51,30,46290,francesco.paduano91,Review,6535090704220160-5733935958982656,isValidElement,00:55
12:52:44.232,12,52,44,46364,charig,WriteFunction,6535090704220160-5693417237512192,isValidElement,01:09
12:53:34.486,12,53,34,46414,hosubl,Review,6535090704220160-5154321532452864,isValidElement,00:50
12:54:22.016,12,54,22,46462,aglawand,ReuseSearch,6535090704220160-6192449487634432,isValidElement,00:45
13:02:21.326,13,02,21,46941,vijay.0288,WriteFunctionDescription,4659667464617984-5629499534213120,allDifferent,07:58
13:03:18.165,13,03,18,46998,francesco.paduano91,Review,4659667464617984-5707702298738688,allDifferent,00:57
13:09:43.960,13,09,43,47383,ejshin1,WriteCall,6535090704220160-6287110566838272,isValidElement,06:23
13:14:16.683,13,14,16,47656,thiago_paula,Review,6535090704220160-6280221439295488,isValidElement,04:26
13:21:06.389,13,21,06,48066,charig,WriteTestCases,4659667464617984-5668600916475904,allDifferent,02:01
13:22:14.414,13,22,14,48134,ejshin1,Review,4659667464617984-5741031244955648,allDifferent,01:06
13:24:00.011,13,24,00,48240,hosubl,WriteTest,5892137321234432-5629499534213120,Test with an empty list of vertices. Should return true,01:44
13:24:03.360,13,24,03,48243,aglawand,WriteTest,6498525231710208-5629499534213120,Test with a list with two equal vertices should return false,01:35
13:24:16.619,13,24,16,48256,francesco.paduano91,WriteTest,5337613825212416-5629499534213120,Test with invalid vertices should return false,01:45
13:24:23.373,13,24,23,48263,vijay.0288,WriteCall,6535090704220160-5766466041282560,isValidElement,10:02
13:24:31.450,13,24,31,48271,ejshin1,Review,5776876773572608-5707702298738688,Test with a list of vertices all different should true,00:46
13:24:40.749,13,24,40,48280,vijay.0288,Review,6498525231710208-5707702298738688,Test with a list with two equal vertices should return false,00:17
13:24:47.560,13,24,47,48287,charig,Review,5337613825212416-5707702298738688,Test with invalid vertices should return false,00:21
13:24:50.586,13,24,50,48290,aglawand,Review,5892137321234432-5707702298738688,Test with an empty list of vertices. Should return true,00:47
13:26:55.206,13,26,55,48415,francesco.paduano91,DebugTestFailure,4825824448479232-5693417237512192,renderDrawing,01:38
13:27:04.387,13,27,04,48424,ejshin1,Review,6535090704220160-6231550869897216,isValidElement,02:33
13:28:07.716,13,28,07,48487,hosubl,WriteFunction,6544664857411584-5105650963054592,isInvalidPosition,01:33
13:29:23.688,13,29,23,48563,charig,Review,6544664857411584-5741031244955648,isInvalidPosition,01:15
13:29:52.509,13,29,52,48592,vijay.0288,WriteFunction,4659667464617984-5105650963054592,allDifferent,05:12
13:31:06.688,13,31,06,48666,ejshin1,WriteCall,6535090704220160-5634387206995968,isValidElement,00:26
13:31:08.852,13,31,08,48668,francesco.paduano91,WriteFunction,6544664857411584-5066549580791808,isInvalidPosition,01:41
13:31:39.233,13,31,39,48699,francesco.paduano91,Review,6535090704220160-5113880120393728,isValidElement,00:31
13:31:42.613,13,31,42,48702,aglawand,Review,4659667464617984-5649050225344512,allDifferent,01:47
13:31:52.504,13,31,52,48712,thiago_paula,WriteTestCases,6544664857411584-5668600916475904,isInvalidPosition,08:38
13:32:51.961,13,32,51,48771,francesco.paduano91,Review,6544664857411584-5724160613416960,isInvalidPosition,00:57
13:32:56.482,13,32,56,48776,ejshin1,Review,6544664857411584-5649050225344512,isInvalidPosition,01:19
13:33:55.679,13,33,55,48835,charig,WriteTestCases,4659667464617984-5668600916475904,allDifferent,02:13
13:34:21.873,13,34,21,48861,aglawand,WriteFunction,4659667464617984-5105650963054592,allDifferent,02:39
13:34:35.392,13,34,35,48875,hosubl,WriteTestCases,6544664857411584-5685265389584384,isInvalidPosition,01:41
13:34:46.330,13,34,46,48886,ejshin1,Review,4659667464617984-6231550869897216,allDifferent,00:49
13:35:38.433,13,35,38,48938,aglawand,Review,6544664857411584-5639274879778816,isInvalidPosition,01:01
13:36:16.225,13,36,16,48976,vijay.0288,Review,4659667464617984-5685265389584384,allDifferent,01:53
13:36:22.153,13,36,22,48982,ejshin1,WriteTestCases,6544664857411584-5717271485874176,isInvalidPosition,00:35
13:36:27.745,13,36,27,48987,hosubl,WriteTest,4924514743877632-5629499534213120,Test that the parameters is an array of vertices,01:37
13:37:09.581,13,37,09,49029,vijay.0288,Review,4924514743877632-5707702298738688,Test that the parameters is an array of vertices,00:38
13:37:44.693,13,37,44,49064,aglawand,Review,6544664857411584-5161210659995648,isInvalidPosition,01:20
13:38:29.757,13,38,29,49109,hosubl,WriteFunction,4659667464617984-5757334940811264,allDifferent,01:01
13:39:19.049,13,39,19,49159,vijay.0288,WriteTestCases,6544664857411584-5676830073815040,isInvalidPosition,01:24
13:39:43.801,13,39,43,49183,aglawand,Review,4659667464617984-5639274879778816,allDifferent,01:12
13:40:08.129,13,40,08,49208,ejshin1,Review,6544664857411584-5086100271923200,isInvalidPosition,00:44
13:41:46.122,13,41,46,49306,aglawand,Review,4659667464617984-5676830073815040,allDifferent,01:17
13:42:18.377,13,42,18,49338,francesco.paduano91,WriteFunction,6535090704220160-5076324926357504,isValidElement,08:55
13:43:07.669,13,43,07,49387,joaohenrique.jhsp,WriteFunction,4659667464617984-5750085036015616,allDifferent,01:17
13:43:38.700,13,43,38,49418,ejshin1,Review,4659667464617984-5657382461898752,allDifferent,00:27
13:43:46.923,13,43,46,49426,vijay.0288,Review,6535090704220160-4840840459452416,isValidElement,01:24
13:44:12.536,13,44,12,49452,hosubl,DebugTestFailure,4659667464617984-5717271485874176,allDifferent,04:26
13:45:15.198,13,45,15,49515,charig,WriteFunction,6544664857411584-5757334940811264,isInvalidPosition,01:48
13:47:34.585,13,47,34,49654,thiago_paula,WriteFunction,4659667464617984-5733935958982656,allDifferent,03:55
13:48:06.773,13,48,06,49686,vijay.0288,Review,6544664857411584-5154321532452864,isInvalidPosition,02:48
13:49:40.747,13,49,40,49780,francesco.paduano91,Review,4659667464617984-5122315436163072,allDifferent,02:04
13:50:56.127,13,50,56,49856,thiago_paula,WriteFunction,6544664857411584-5657382461898752,isInvalidPosition,02:36
13:51:13.986,13,51,13,49873,ejshin1,WriteFunction,4659667464617984-5693417237512192,allDifferent,01:28
13:52:09.966,13,52,09,49929,hosubl,Review,6544664857411584-5194384987389952,isInvalidPosition,01:05
13:56:09.271,13,56,09,50169,joaohenrique.jhsp,Review,4659667464617984-5076324926357504,allDifferent,04:48
13:58:18.933,13,58,18,50298,charig,WriteFunction,6535090704220160-5700735861784576,isValidElement,06:22
13:59:06.847,13,59,06,50346,aglawand,Review,6535090704220160-4785074604081152,isValidElement,00:44
13:59:19.102,13,59,19,50359,vijay.0288,WriteFunction,4659667464617984-4824175986343936,allDifferent,03:06
14:01:52.226,14,01,52,50512,charig,Review,4659667464617984-5766466041282560,allDifferent,02:29
14:02:49.627,14,02,49,50569,aglawand,WriteFunction,4659667464617984-5086100271923200,allDifferent,00:56
14:04:24.739,14,04,24,50664,joaohenrique.jhsp,Review,4659667464617984-5634387206995968,allDifferent,01:33
14:09:21.593,14,09,21,50961,thiago_paula,WriteFunction,6535090704220160-4872846555742208,isValidElement,10:13
14:11:27.824,14,11,27,51087,aglawand,Review,6535090704220160-5673385510043648,isValidElement,00:46
14:17:55.168,14,17,55,51475,charig,DebugTestFailure,6604251220410368-5076324926357504,moveElement,06:00
14:20:03.304,14,20,03,51603,thiago_paula,WriteFunction,6535090704220160-5910974510923776,isValidElement,03:53
14:23:08.454,14,23,08,51788,vijay.0288,Review,6535090704220160-5187135082594304,isValidElement,03:00
14:26:27.555,14,26,27,51987,hosubl,DebugTestFailure,4809675371446272-6329415994703872,createAction,06:50
14:37:31.112,14,37,31,52651,hosubl,WriteFunction,6535090704220160-5178081291534336,isValidElement,04:16